FT   variation       5577
FT                   /taxa="SRR1617632__prok SRR1656267_prok SRR1656269__prok SRR1656335__prok SRR1656350__prok SRR2164311__prok SRR2167785_prok SRR2171381__prok SRR2171418__prok SRR3954738__prok SRR3954739__prok SRR3954741__prok SRR3954742__prok SRR3954743__prok SRR3954744__prok SRR3954745__prok SRR3954747__prok SRR4420705__prok"
FT   variation       6066
FT                   /colour=5
FT                   /gene=group_6446
FT                   /taxa="SRR1656267_prok SRR1656269__prok"
FT   variation       8071
FT                   /colour=15
FT                   /gene=group_1583
FT                   /taxa="SRR1617632__prok SRR1656335__prok SRR1656350__prok SRR2164311__prok SRR2167785_prok SRR2171381__prok SRR2171418__prok SRR3954738__prok SRR3954739__prok SRR3954741__prok SRR3954742__prok SRR3954743__prok SRR3954744__prok SRR3954745__prok SRR3954747__prok"
FT   variation       2019
FT                   /colour=2
FT                   /gene=lrgB
FT                   /taxa="SRR1617632__prok SRR1656267_prok SRR1656269__prok SRR1656335__prok SRR1656350__prok SRR2164311__prok SRR2167785_prok SRR2171381__prok SRR2171418__prok SRR3954738__prok SRR3954739__prok SRR3954741__prok SRR3954742__prok SRR3954743__prok SRR3954744__prok SRR3954745__prok SRR3954747__prok SRR4420705__prok"
FT   variation       10361
FT                   /colour=4
FT                   /gene=group_10622
FT                   /taxa="SRR4420705__prok"
FT   variation       996
FT                   /colour=9
FT                   /gene=group_3386
FT                   /taxa="SRR1617632__prok SRR1656267_prok SRR1656269__prok SRR2164311__prok SRR4420705__prok"
FT   variation       8338
FT                   /colour=5
FT                   /gene=ydaP_2
FT                   /taxa="SRR1617632__prok SRR2164311__prok"
FT   variation       10785
FT                   /colour=2
FT                   /gene=group_1736
FT                   /taxa="SRR1617632__prok SRR1656267_prok SRR1656269__prok SRR1656335__prok SRR1656350__prok SRR2164311__prok SRR2167785_prok SRR2171381__prok SRR2171418__prok SRR3954738__prok SRR3954739__prok SRR3954741__prok SRR3954742__prok SRR3954743__prok SRR3954744__prok SRR3954745__prok SRR3954747__prok SRR4420705__prok"
FT   variation       3251
FT                   /colour=4
FT                   /gene=group_8897
FT                   /taxa="SRR2167785_prok"
FT   variation       7292
FT                   /colour=5
FT                   /gene=group_4856
FT                   /taxa="SRR1656267_prok SRR1656269__prok SRR4420705__prok"
FT   variation       2252
FT                   /colour=4
FT                   /gene=tuaB
FT                   /taxa="SRR2171418__prok"
FT   variation       3132
FT                   /colour=3
FT                   /gene=group_10287
FT                   /taxa="SRR3954738__prok SRR3954739__prok SRR3954741__prok SRR3954742__prok SRR3954743__prok SRR3954744__prok SRR3954745__prok SRR3954747__prok"
FT   variation       6979
FT                   /colour=4
FT                   /gene=group_8627
FT                   /taxa="SRR2167785_prok"
FT   variation       11053
FT                   /colour=2
FT                   /gene=nusG
FT                   /taxa="SRR1617632__prok SRR1656267_prok SRR1656269__prok SRR1656335__prok SRR1656350__prok SRR2164311__prok SRR2167785_prok SRR2171381__prok SRR2171418__prok SRR3954738__prok SRR3954739__prok SRR3954741__prok SRR3954742__prok SRR3954743__prok SRR3954744__prok SRR3954745__prok SRR3954747__prok SRR4420705__prok"
FT   variation       7457
FT                   /colour=5
FT                   /gene=group_5981
FT                   /taxa="SRR1617632__prok SRR2164311__prok"
FT   variation       3796
FT                   /colour=9
FT                   /gene=group_3765
FT                   /taxa="SRR1617632__prok SRR1656335__prok SRR1656350__prok SRR2164311__prok"
FT   variation       4533
FT                   /colour=15
FT                   /gene=group_728
FT                   /taxa="SRR1617632__prok SRR1656335__prok SRR1656350__prok SRR2164311__prok SRR2167785_prok SRR2171381__prok SRR2171418__prok SRR3954738__prok SRR3954739__prok SRR3954741__prok SRR3954742__prok SRR3954743__prok SRR3954744__prok SRR3954745__prok SRR3954747__prok"
FT   variation       4339
FT                   /colour=2
FT                   /gene=group_10959
FT                   /taxa="SRR1617632__prok SRR1656267_prok SRR1656269__prok SRR1656335__prok SRR1656350__prok SRR2164311__prok SRR2167785_prok SRR2171381__prok SRR2171418__prok SRR3954738__prok SRR3954739__prok SRR3954741__prok SRR3954742__prok SRR3954743__prok SRR3954744__prok SRR3954745__prok SRR3954747__prok SRR4420705__prok"
FT   variation       9406
FT                   /colour=4
FT                   /gene=group_9440
FT                   /taxa="SRR2171381__prok"
FT   variation       10439
FT                   /colour=15
FT                   /gene=clsB_1
FT                   /taxa="SRR1617632__prok SRR1656335__prok SRR1656350__prok SRR2164311__prok SRR2167785_prok SRR2171381__prok SRR2171418__prok SRR3954738__prok SRR3954739__prok SRR3954741__prok SRR3954742__prok SRR3954743__prok SRR3954744__prok SRR3954745__prok SRR3954747__prok"
FT   variation       3818
FT                   /colour=4
FT                   /gene=group_8801
FT                   /taxa="SRR2167785_prok"
FT   variation       3640
FT                   /colour=9
FT                   /gene=group_4505
FT                   /taxa="SRR1656267_prok SRR1656269__prok SRR1656335__prok SRR1656350__prok SRR4420705__prok"
FT   variation       9859
FT                   /colour=8
FT                   /gene=group_2259
FT                   /taxa="SRR1617632__prok SRR1656267_prok SRR1656269__prok SRR2164311__prok SRR2167785_prok SRR2171418__prok"
FT   variation       1235
FT                   /colour=15
FT                   /gene=group_1576
FT                   /taxa="SRR1617632__prok SRR1656335__prok SRR1656350__prok SRR2164311__prok SRR2167785_prok SRR2171381__prok SRR2171418__prok SRR3954738__prok SRR3954739__prok SRR3954741__prok SRR3954742__prok SRR3954743__prok SRR3954744__prok SRR3954745__prok SRR3954747__prok"
FT   variation       8382
FT                   /colour=3
FT                   /gene=group_9336
FT                   /taxa="SRR2171381__prok SRR3954738__prok SRR3954739__prok SRR3954741__prok SRR3954742__prok SRR3954743__prok SRR3954744__prok SRR3954745__prok SRR3954747__prok"
FT   variation       818
FT                   /colour=4
FT                   /gene=group_8602
FT                   /taxa="SRR2167785_prok"
FT   variation       11630
FT                   /colour=4
FT                   /gene=group_10713
FT                   /taxa="SRR4420705__prok"
FT   variation       2228
FT                   /colour=5
FT                   /gene=group_8016
FT                   /taxa="SRR1656335__prok SRR1656350__prok"
FT   variation       6419
FT                   /colour=5
FT                   /gene=group_4306
FT                   /taxa="SRR1617632__prok SRR2164311__prok SRR2167785_prok"
FT   variation       5625
FT                   /colour=5
FT                   /gene=group_5721
FT                   /taxa="SRR1617632__prok SRR2164311__prok"
FT   variation       689
FT                   /colour=5
FT                   /gene=group_7986
FT                   /taxa="SRR1656335__prok SRR1656350__prok"
FT   variation       9340
FT                   /colour=3
FT                   /gene=blaR1
FT                   /taxa="SRR3954738__prok SRR3954739__prok SRR3954741__prok SRR3954742__prok SRR3954743__prok SRR3954744__prok SRR3954745__prok SRR3954747__prok"
FT   variation       11424
FT                   /colour=4
FT                   /gene=uvrY
FT                   /taxa="SRR2167785_prok"
FT   variation       2989
FT                   /colour=4
FT                   /gene=tnsB
FT                   /taxa="SRR2171381__prok"
FT   variation       11024
FT                   /colour=16
FT                   /gene=group_5994
FT                   /taxa="SRR1617632__prok SRR2164311__prok SRR2167785_prok SRR2171381__prok SRR2171418__prok SRR3954738__prok SRR3954739__prok SRR3954741__prok SRR3954742__prok SRR3954743__prok SRR3954744__prok SRR3954745__prok SRR3954747__prok"
FT   variation       5570
FT                   /colour=3
FT                   /gene=group_10214
FT                   /taxa="SRR3954738__prok SRR3954739__prok SRR3954741__prok SRR3954742__prok SRR3954743__prok SRR3954744__prok SRR3954745__prok SRR3954747__prok"
FT   variation       3986
FT                   /colour=4
FT                   /gene=group_1173
FT                   /taxa="SRR2167785_prok"
FT   variation       3301
FT                   /colour=5
FT                   /gene=group_6180
FT                   /taxa="SRR1617632__prok SRR2164311__prok SRR2171418__prok"
FT   variation       10309
FT                   /colour=2
FT                   /gene=group_2533
FT                   /taxa="SRR1617632__prok SRR1656267_prok SRR1656269__prok SRR1656335__prok SRR1656350__prok SRR2164311__prok SRR2167785_prok SRR2171381__prok SRR2171418__prok SRR3954738__prok SRR3954739__prok SRR3954741__prok SRR3954742__prok SRR3954743__prok SRR3954744__prok SRR3954745__prok SRR3954747__prok SRR4420705__prok"
FT   variation       5089
FT                   /colour=2
FT                   /gene=metI
FT                   /taxa="SRR1617632__prok SRR1656267_prok SRR1656269__prok SRR1656335__prok SRR1656350__prok SRR2164311__prok SRR2167785_prok SRR2171381__prok SRR2171418__prok SRR3954738__prok SRR3954739__prok SRR3954741__prok SRR3954742__prok SRR3954743__prok SRR3954744__prok SRR3954745__prok SRR3954747__prok SRR4420705__prok"
FT   variation       10461
FT                   /colour=2
FT                   /gene=group_3826
FT                   /taxa="SRR1617632__prok SRR1656267_prok SRR1656269__prok SRR1656335__prok SRR1656350__prok SRR2164311__prok SRR2167785_prok SRR2171381__prok SRR2171418__prok SRR3954738__prok SRR3954739__prok SRR3954741__prok SRR3954742__prok SRR3954743__prok SRR3954744__prok SRR3954745__prok SRR3954747__prok SRR4420705__prok"
FT   variation       2500
FT                   /colour=2
FT                   /gene=benM
FT                   /taxa="SRR1617632__prok SRR1656267_prok SRR1656269__prok SRR1656335__prok SRR1656350__prok SRR2164311__prok SRR2167785_prok SRR2171381__prok SRR2171418__prok SRR3954738__prok SRR3954739__prok SRR3954741__prok SRR3954742__prok SRR3954743__prok SRR3954744__prok SRR3954745__prok SRR3954747__prok SRR4420705__prok"
FT   variation       1567
FT                   /colour=2
FT                   /gene=yigZ
FT                   /taxa="SRR1617632__prok SRR1656267_prok SRR1656269__prok SRR1656335__prok SRR1656350__prok SRR2164311__prok SRR2167785_prok SRR2171381__prok SRR2171418__prok SRR3954738__prok SRR3954739__prok SRR3954741__prok SRR3954742__prok SRR3954743__prok SRR3954744__prok SRR3954745__prok SRR3954747__prok SRR4420705__prok"
FT   variation       5780
FT                   /colour=5
FT                   /gene=group_5428
FT                   /taxa="SRR1617632__prok SRR2164311__prok"
FT   variation       4658
FT                   /colour=15
FT                   /gene=group_5592
FT                   /taxa="SRR1617632__prok SRR1656335__prok SRR1656350__prok SRR2164311__prok SRR2167785_prok SRR2171381__prok SRR2171418__prok SRR3954738__prok SRR3954739__prok SRR3954741__prok SRR3954742__prok SRR3954743__prok SRR3954744__prok SRR3954745__prok SRR3954747__prok"
FT   variation       3964
FT                   /colour=5
FT                   /gene=group_7069
FT                   /taxa="SRR1656267_prok SRR1656269__prok"
FT   variation       7035
FT                   /colour=4
FT                   /gene=group_9687
FT                   /taxa="SRR2171381__prok"
FT   variation       1599
FT                   /colour=2
FT                   /gene=arsB
FT                   /taxa="SRR1617632__prok SRR1656267_prok SRR1656269__prok SRR1656335__prok SRR1656350__prok SRR2164311__prok SRR2167785_prok SRR2171381__prok SRR2171418__prok SRR3954738__prok SRR3954739__prok SRR3954741__prok SRR3954742__prok SRR3954743__prok SRR3954744__prok SRR3954745__prok SRR3954747__prok SRR4420705__prok"
FT   variation       5423
FT                   /colour=16
FT                   /gene=yfmC
FT                   /taxa="SRR1656267_prok SRR1656269__prok SRR2167785_prok SRR2171381__prok SRR2171418__prok SRR3954738__prok SRR3954739__prok SRR3954741__prok SRR3954742__prok SRR3954743__prok SRR3954744__prok SRR3954745__prok SRR3954747__prok SRR4420705__prok"
FT   variation       10746
FT                   /colour=2
FT                   /gene=tpiA
FT                   /taxa="SRR1617632__prok SRR1656267_prok SRR1656269__prok SRR1656335__prok SRR1656350__prok SRR2164311__prok SRR2167785_prok SRR2171381__prok SRR2171418__prok SRR3954738__prok SRR3954739__prok SRR3954741__prok SRR3954742__prok SRR3954743__prok SRR3954744__prok SRR3954745__prok SRR3954747__prok SRR4420705__prok"
FT   variation       7511
FT                   /colour=5
FT                   /gene=group_4585
FT                   /taxa="SRR1656267_prok SRR1656269__prok SRR4420705__prok"
FT   variation       8643
FT                   /colour=5
FT                   /gene=group_5771
FT                   /taxa="SRR1617632__prok SRR2164311__prok"
FT   variation       2266
FT                   /colour=5
FT                   /gene=group_6930
FT                   /taxa="SRR1656267_prok SRR1656269__prok"
FT   variation       8626
FT                   /colour=2
FT                   /gene=group_1693
FT                   /taxa="SRR1617632__prok SRR1656267_prok SRR1656269__prok SRR1656335__prok SRR1656350__prok SRR2164311__prok SRR2167785_prok SRR2171381__prok SRR2171418__prok SRR3954738__prok SRR3954739__prok SRR3954741__prok SRR3954742__prok SRR3954743__prok SRR3954744__prok SRR3954745__prok SRR3954747__prok SRR4420705__prok"
FT   variation       7783
FT                   /colour=2
FT                   /gene=group_2611
FT                   /taxa="SRR1617632__prok SRR1656267_prok SRR1656269__prok SRR1656335__prok SRR1656350__prok SRR2164311__prok SRR2167785_prok SRR2171381__prok SRR2171418__prok SRR3954738__prok SRR3954739__prok SRR3954741__prok SRR3954742__prok SRR3954743__prok SRR3954744__prok SRR3954745__prok SRR3954747__prok SRR4420705__prok"
FT   variation       7938
FT                   /colour=16
FT                   /gene=group_2585
FT                   /taxa="SRR1617632__prok SRR2164311__prok SRR2167785_prok SRR2171381__prok SRR2171418__prok SRR3954738__prok SRR3954739__prok SRR3954741__prok SRR3954742__prok SRR3954743__prok SRR3954744__prok SRR3954745__prok SRR3954747__prok"
FT   variation       1965
FT                   /colour=10
FT                   /gene=group_8526
FT                   /taxa="SRR2167785_prok SRR2171381__prok SRR2171418__prok SRR3954738__prok SRR3954739__prok SRR3954741__prok SRR3954742__prok SRR3954743__prok SRR3954744__prok SRR3954745__prok SRR3954747__prok"
FT   variation       408
FT                   /colour=5
FT                   /gene=group_6762
FT                   /taxa="SRR1656267_prok SRR1656269__prok SRR4420705__prok"
FT   variation       300
FT                   /colour=15
FT                   /gene=group_5801
FT                   /taxa="SRR1617632__prok SRR1656335__prok SRR1656350__prok SRR2164311__prok SRR2167785_prok SRR2171381__prok SRR2171418__prok SRR3954738__prok SRR3954739__prok SRR3954741__prok SRR3954742__prok SRR3954743__prok SRR3954744__prok SRR3954745__prok SRR3954747__prok"
FT   variation       7546
FT                   /colour=9
FT                   /gene=group_2607
FT                   /taxa="SRR1617632__prok SRR1656335__prok SRR1656350__prok SRR2164311__prok SRR2171381__prok"
FT   variation       9799
FT                   /colour=2
FT                   /gene=lutA_1
FT                   /taxa="SRR1617632__prok SRR1656267_prok SRR1656269__prok SRR1656335__prok SRR1656350__prok SRR2164311__prok SRR2167785_prok SRR2171381__prok SRR2171418__prok SRR3954738__prok SRR3954739__prok SRR3954741__prok SRR3954742__prok SRR3954743__prok SRR3954744__prok SRR3954745__prok SRR3954747__prok SRR4420705__prok"
FT   variation       6219
FT                   /colour=5
FT                   /gene=group_7557
FT                   /taxa="SRR1656335__prok SRR1656350__prok"
FT   variation       7544
FT                   /colour=4
FT                   /gene=group_8193
FT                   /taxa="SRR2167785_prok"
FT   variation       10058
FT                   /colour=2
FT                   /gene=gerPA
FT                   /taxa="SRR1617632__prok SRR1656267_prok SRR1656269__prok SRR1656335__prok SRR1656350__prok SRR2164311__prok SRR2167785_prok SRR2171381__prok SRR2171418__prok SRR3954738__prok SRR3954739__prok SRR3954741__prok SRR3954742__prok SRR3954743__prok SRR3954744__prok SRR3954745__prok SRR3954747__prok SRR4420705__prok"
FT   variation       9927
FT                   /colour=2
FT                   /gene=ubiG
FT                   /taxa="SRR1617632__prok SRR1656267_prok SRR1656269__prok SRR1656335__prok SRR1656350__prok SRR2164311__prok SRR2167785_prok SRR2171381__prok SRR2171418__prok SRR3954738__prok SRR3954739__prok SRR3954741__prok SRR3954742__prok SRR3954743__prok SRR3954744__prok SRR3954745__prok SRR3954747__prok SRR4420705__prok"
FT   variation       3360
FT                   /colour=4
FT                   /gene=group_9177
FT                   /taxa="SRR2167785_prok"
FT   variation       4650
FT                   /colour=2
FT                   /gene=speA_1
FT                   /taxa="SRR1617632__prok SRR1656267_prok SRR1656269__prok SRR1656335__prok SRR1656350__prok SRR2164311__prok SRR2167785_prok SRR2171381__prok SRR2171418__prok SRR3954738__prok SRR3954739__prok SRR3954741__prok SRR3954742__prok SRR3954743__prok SRR3954744__prok SRR3954745__prok SRR3954747__prok SRR4420705__prok"
FT   variation       8189
FT                   /colour=5
FT                   /gene=moeZ_4
FT                   /taxa="SRR2167785_prok SRR2171418__prok SRR3954745__prok"
FT   variation       7228
FT                   /colour=4
FT                   /gene=group_9744
FT                   /taxa="SRR2171381__prok"
FT   variation       6107
FT                   /colour=2
FT                   /gene=group_2046
FT                   /taxa="SRR1617632__prok SRR1656267_prok SRR1656269__prok SRR1656335__prok SRR1656350__prok SRR2164311__prok SRR2167785_prok SRR2171381__prok SRR2171418__prok SRR3954738__prok SRR3954739__prok SRR3954741__prok SRR3954742__prok SRR3954743__prok SRR3954744__prok SRR3954745__prok SRR3954747__prok SRR4420705__prok"
FT   variation       10904
FT                   /colour=4
FT                   /gene=group_8574
FT                   /taxa="SRR2167785_prok"
FT   variation       2942
FT                   /colour=4
FT                   /gene=group_3235
FT                   /taxa="SRR2171381__prok"
FT   variation       9591
FT                   /colour=15
FT                   /gene=carH
FT                   /taxa="SRR1617632__prok SRR1656335__prok SRR1656350__prok SRR2164311__prok SRR2167785_prok SRR2171381__prok SRR2171418__prok SRR3954738__prok SRR3954739__prok SRR3954741__prok SRR3954742__prok SRR3954743__prok SRR3954744__prok SRR3954745__prok SRR3954747__prok"
FT   variation       4951
FT                   /colour=2
FT                   /gene=glpQ_1
FT                   /taxa="SRR1617632__prok SRR1656267_prok SRR1656269__prok SRR1656335__prok SRR1656350__prok SRR2164311__prok SRR2167785_prok SRR2171381__prok SRR2171418__prok SRR3954738__prok SRR3954739__prok SRR3954741__prok SRR3954742__prok SRR3954743__prok SRR3954744__prok SRR3954745__prok SRR3954747__prok SRR4420705__prok"
FT   variation       3660
FT                   /colour=3
FT                   /gene=atzC_1
FT                   /taxa="SRR2171381__prok SRR3954738__prok SRR3954739__prok SRR3954741__prok SRR3954742__prok SRR3954743__prok SRR3954744__prok SRR3954745__prok SRR3954747__prok"
FT   variation       6983
FT                   /colour=4
FT                   /gene=xkdH
FT                   /taxa="SRR2167785_prok"
FT   variation       3255
FT                   /colour=4
FT                   /gene=group_8893
FT                   /taxa="SRR2167785_prok"
FT   variation       7050
FT                   /colour=4
FT                   /gene=group_3358
FT                   /taxa="SRR2167785_prok"
FT   variation       6841
FT                   /colour=5
FT                   /gene=group_7264
FT                   /taxa="SRR1656267_prok SRR1656269__prok"
FT   variation       8089
FT                   /colour=4
FT                   /gene=group_10844
FT                   /taxa="SRR4420705__prok"
FT   variation       11284
FT                   /colour=5
FT                   /gene=group_6159
FT                   /taxa="SRR1617632__prok SRR2164311__prok"
FT   variation       4712
FT                   /colour=2
FT                   /gene=group_2667
FT                   /taxa="SRR1617632__prok SRR1656267_prok SRR1656269__prok SRR1656335__prok SRR1656350__prok SRR2164311__prok SRR2167785_prok SRR2171381__prok SRR2171418__prok SRR3954738__prok SRR3954739__prok SRR3954741__prok SRR3954742__prok SRR3954743__prok SRR3954744__prok SRR3954745__prok SRR3954747__prok SRR4420705__prok"
FT   variation       6629
FT                   /colour=5
FT                   /gene=group_3208
FT                   /taxa="SRR1656267_prok SRR1656269__prok SRR4420705__prok"
FT   variation       6424
FT                   /colour=5
FT                   /gene=group_7828
FT                   /taxa="SRR1656335__prok SRR1656350__prok"
FT   variation       2564
FT                   /colour=4
FT                   /gene=group_9479
FT                   /taxa="SRR2171381__prok"
FT   variation       5667
FT                   /colour=2
FT                   /gene=group_167
FT                   /taxa="SRR1617632__prok SRR1656267_prok SRR1656269__prok SRR1656335__prok SRR1656350__prok SRR2164311__prok SRR2167785_prok SRR2171381__prok SRR2171418__prok SRR3954738__prok SRR3954739__prok SRR3954741__prok SRR3954742__prok SRR3954743__prok SRR3954744__prok SRR3954745__prok SRR3954747__prok SRR4420705__prok"
FT   variation       4953
FT                   /colour=5
FT                   /gene=group_5599
FT                   /taxa="SRR1617632__prok SRR2164311__prok"
FT   variation       2856
FT                   /colour=4
FT                   /gene=hpnR
FT                   /taxa="SRR2171381__prok"
FT   variation       5345
FT                   /colour=2
FT                   /gene=gerM
FT                   /taxa="SRR1617632__prok SRR1656267_prok SRR1656269__prok SRR1656335__prok SRR1656350__prok SRR2164311__prok SRR2167785_prok SRR2171381__prok SRR2171418__prok SRR3954738__prok SRR3954739__prok SRR3954741__prok SRR3954742__prok SRR3954743__prok SRR3954744__prok SRR3954745__prok SRR3954747__prok SRR4420705__prok"
FT   variation       477
FT                   /colour=9
FT                   /gene=group_7348
FT                   /taxa="SRR1656267_prok SRR1656335__prok SRR1656350__prok SRR2171381__prok"
FT   variation       1557
FT                   /colour=4
FT                   /gene=group_10431
FT                   /taxa="SRR4420705__prok"
FT   variation       11601
FT                   /colour=5
FT                   /gene=group_7960
FT                   /taxa="SRR1656335__prok SRR1656350__prok"
FT   variation       873
FT                   /colour=5
FT                   /gene=group_5643
FT                   /taxa="SRR1617632__prok SRR2164311__prok"
FT   variation       6572
FT                   /colour=5
FT                   /gene=group_7087
FT                   /taxa="SRR1656267_prok SRR1656269__prok"
FT   variation       9187
FT                   /colour=9
FT                   /gene=group_6513
FT                   /taxa="SRR1656267_prok SRR1656269__prok SRR1656335__prok SRR1656350__prok SRR2171381__prok"
FT   variation       2115
FT                   /colour=4
FT                   /gene=group_10409
FT                   /taxa="SRR4420705__prok"
FT   variation       2993
FT                   /colour=4
FT                   /gene=xerD_6
FT                   /taxa="SRR2167785_prok"
FT   variation       1439
FT                   /colour=5
FT                   /gene=group_5849
FT                   /taxa="SRR1617632__prok SRR2164311__prok"
FT   variation       9771
FT                   /colour=2
FT                   /gene=cysA
FT                   /taxa="SRR1617632__prok SRR1656267_prok SRR1656269__prok SRR1656335__prok SRR1656350__prok SRR2164311__prok SRR2167785_prok SRR2171381__prok SRR2171418__prok SRR3954738__prok SRR3954739__prok SRR3954741__prok SRR3954742__prok SRR3954743__prok SRR3954744__prok SRR3954745__prok SRR3954747__prok SRR4420705__prok"
FT   variation       7691
FT                   /colour=2
FT                   /gene=ydaF_8
